s_name,b_hours,county,address,rate,geo_loc,pic_url,gmaps_url,s_type,comm,area,create_time,update_time,spot_id
蜊埤湖,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",宜蘭縣,宜蘭縣員山鄉蜊埤路,4.1,POINT(121.69719 24.75531),https://lh3.googleusercontent.com/p/AF1QipOpJURMeLIcsApxNsbSrNGvPkQOaF-BMvoyA2yu=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJHTubuhTjZzQRPxPjCG-lBbE,戶外,3471.0,員山鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,297f9936-7cf4-517a-ad38-3555964fc005
太平山國家森林遊樂區,"
星期三 06:00–20:00
星期四 06:00–20:00
星期五 06:00–20:00
星期六 04:00–20:00
星期日 04:00–20:00
星期一 06:00–20:00
星期二 06:00–20:00",宜蘭縣,宜蘭縣大同鄉太平巷58之1號,4.6,POINT(121.53503 24.49772),https://lh3.googleusercontent.com/p/AF1QipOEcQyK8HTh70LpkcaGDANZaTxG7MqFk8IZ-6qn=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ_TaOy7JwaDQRFf4T-zm2dqo,戶外,8489.0,大同鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,e4c5599d-1878-57fc-85c5-39f00095833a
力麗馬告生態園區棲蘭山莊,,宜蘭縣,宜蘭縣大同鄉泰雅路四段6號,3.9,POINT(121.49224 24.58015),https://lh3.googleusercontent.com/p/AF1QipME_EUicxT7_DIhmOYo7JH38phkcV9Uq2prhPw=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJDaFSx9RzaDQR-xAsg5lw52s,戶外,2224.0,大同鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,a8205721-3512-5189-bfd3-0af5907b6102
仁山植物園,"
星期三 08:00–17:00
星期四 08:00–17:00
星期五 08:00–17:00
星期六 08:00–17:00
星期日 08:00–17:00
星期一 08:00–17:00
星期二 08:00–17:00",宜蘭縣,宜蘭縣冬山鄉新寮路500號,4.3,POINT(121.75942 24.62459),https://lh3.googleusercontent.com/p/AF1QipPLDVIsnJLwFck_NNVWfk6v2gtIHr53oeev8OOr=w408-h293-k-no,https://www.google.com/maps/place/?q=place_id:ChIJI5W_Vw3nZzQRrzAvR-_n9i0,戶外,3964.0,冬山鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,62aad13c-3425-5d25-9948-f501709816ce
東岳湧泉,,宜蘭縣,宜蘭縣南澳鄉,4.4,POINT(121.83100 24.52431),https://lh3.googleusercontent.com/p/AF1QipOBrHDTY3d92lb3GUb9MhLy-Suc8RmhW551Gour=w408-h307-k-no,https://www.google.com/maps/place/?q=place_id:ChIJmV4fbkXDZzQRnzpRESRVlMM,戶外,382.0,南澳鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,e1f04766-c8b6-5b4d-805e-23d69b986089
望龍埤,"
星期三 08:00–18:00
星期四 08:00–18:00
星期五 08:00–18:00
星期六 08:00–18:00
星期日 08:00–18:00
星期一 08:00–18:00
星期二 08:00–18:00",宜蘭縣,宜蘭縣員山鄉,4.3,POINT(121.69910 24.77660),https://lh3.googleusercontent.com/p/AF1QipP4YPukbGFiCSu4HWZ4YqcoQtft9iKoa5TyWHhW=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJX3qwoUvjZzQRD_TNlJmeDzQ,戶外,14011.0,員山鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,bdc87f27-1e3a-5b70-a8c1-47c2fdb6bd38
長埤湖風景區,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 09:00–17:00
星期二 09:00–17:00",宜蘭縣,宜蘭縣三星鄉,4.0,POINT(121.61096 24.64405),https://lh3.googleusercontent.com/p/AF1QipOQ-oTSGbhIT6qe9Xf8irCY_EX07D3jwVa1NaIu=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ2WyDKrcKaDQRrbGZayWe9bg,戶外,2276.0,三星鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,ea897982-554a-5ed7-b316-09b290f6bc1f
羅東林業文化園區,"
星期三 08:00–17:00
星期四 08:00–17:00
星期五 08:00–17:00
星期六 08:00–17:00
星期日 08:00–17:00
星期一 08:00–17:00
星期二 08:00–17:00",宜蘭縣,宜蘭縣羅東鎮中正北路118號,4.4,POINT(121.77225 24.68193),https://lh3.googleusercontent.com/p/AF1QipOOjEr-3HO6C7bARFBi2RsxYV67fHygJeb7r1gl=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJMY-Oj9blZzQR-KxtOScEVwc,戶外,23515.0,羅東鎮,2025-05-07 03:50:30,2025-05-07 03:50:30,7695c9aa-3c66-5a64-9189-7a27ddd4b23b
莎貝莉娜精靈印畫學院,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 09:00–17:00
星期二 09:00–17:00",宜蘭縣,宜蘭縣宜蘭市梅洲一路16之3號,4.6,POINT(121.73718 24.77711),https://lh3.googleusercontent.com/p/AF1QipO-KwUeyRvVbfi0LzOd4t4oMhN3FHJWWVzBm5si=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJF-hVjkv7ZzQRZkYk1SCjIkg,戶外,4694.0,宜蘭市,2025-05-07 03:50:30,2025-05-07 03:50:30,e2c1a9d8-d1c5-5774-9604-51045dcb6c11
菌寶貝博物館,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 09:00–17:00
星期二 09:00–17:00",宜蘭縣,宜蘭縣宜蘭市梅洲一路22號,4.3,POINT(121.73557 24.77634),https://lh3.googleusercontent.com/p/AF1QipMn_ZiP3O0qOiFUMWbbTjMBrgQ0uj3nFI2q6xpX=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJGdn6jEz7ZzQR-ly6VpiGDms,室內,2820.0,宜蘭市,2025-05-07 03:50:30,2025-05-07 03:50:30,3573299f-5ab9-51a8-8742-8f8cb4745f91
金車噶瑪蘭 酒廠,"
星期三 09:00–18:00
星期四 09:00–18:00
星期五 09:00–18:00
星期六 09:00–18:00
星期日 09:00–18:00
星期一 09:00–18:00
星期二 09:00–18:00",宜蘭縣,宜蘭縣員山鄉員山路二段326號,4.4,POINT(121.68853 24.71392),https://lh3.googleusercontent.com/p/AF1QipP-jnle-H_oxO3y6sEdgZdo5ib0zaTZaH8PndgE=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ64ctgcPjZzQRd01GP9yBVYg,室內,4251.0,員山鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,d90ec5c4-1941-5204-8a26-bc7fd9f50108
養蜂人家蜂采館,"
星期三 休息
星期四 09:00–17:00
星期五 08:30–17:00
星期六 08:30–17:00
星期日 08:30–17:00
星期一 08:30–17:00
星期二 08:30–17:00",宜蘭縣,宜蘭縣員山鄉員山路二段403號,4.7,POINT(121.68459 24.70857),https://lh3.googleusercontent.com/p/AF1QipN0Awwfak4hodXrOJ4U-B49YmqtlIcxD1W5ofFm=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJKS-1h9DjZzQRiGFkARBdq90,室內,8800.0,員山鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,b452c993-2e59-55c9-957d-ee1c456fc802
九寮溪生態園區,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",宜蘭縣,宜蘭縣大同鄉崙埤村林家巷,4.2,POINT(121.59838 24.67383),https://lh3.googleusercontent.com/p/AF1QipPPB5rgGZd-YYWUKzTKIZPt6gHn12r2-eoP_b2z=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ_9FoarELaDQRFOy5Nzm7Whg,戶外,1771.0,大同鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,e47850f4-abb1-50ff-870b-1368fec4ea05
清溝夜市,"
星期三 18:00–23:00
星期四 休息
星期五 休息
星期六 休息
星期日 休息
星期一 休息
星期二 休息",宜蘭縣,宜蘭縣冬山鄉清溝路153號,4.4,POINT(121.76130 24.66399),https://lh3.googleusercontent.com/p/AF1QipPxemu3uD3-ohnimd687qDa2icY2xSkEcNiSC5Q=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJD_EWDovmZzQRFlbEcXbdCSk,戶外,5593.0,冬山鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,3a4878b6-b8ee-59b4-bf7c-49e441e6d5ae
RobertY廢墟暴龍館,,宜蘭縣,宜蘭縣蘇澳鎮新城一路30號,4.8,POINT(121.82438 24.61576),https://lh3.googleusercontent.com/p/AF1QipNosvtbgy9LwZtlAGSKMisQUsx60Nvi5VlefeQ1=w408-h271-k-no,https://www.google.com/maps/place/?q=place_id:ChIJzwDAcGXoZzQRxaaTayGbIno,室內,8237.0,蘇澳鎮,2025-05-07 03:50:30,2025-05-07 03:50:30,27d69212-ddb3-5687-9a82-8cffae635ad5
張美阿嬤農場,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 08:30–17:00
星期日 08:30–17:00
星期一 09:00–17:00
星期二 09:00–17:00",宜蘭縣,宜蘭縣三星鄉行健溪一路二段161號,4.9,POINT(121.67561 24.67487),https://lh3.googleusercontent.com/p/AF1QipOGFjjYxGmrOi1shcAtNyovAF5Z2NlitIpFGKZn=w408-h271-k-no,https://www.google.com/maps/place/?q=place_id:ChIJhfheDgnhZzQRzHYRfqcbt3E,戶外,93284.0,三星鄉,2025-05-07 03:50:30,2025-05-07 03:50:30,927dd900-8aca-59d6-9cb3-604ee99f0ce1
桃園忠烈祠暨神社文化園區,"
星期三 09:00–18:00
星期四 09:00–18:00
星期五 09:00–18:00
星期六 09:00–18:00
星期日 09:00–18:00
星期一 休息
星期二 09:00–18:00",桃園市,桃園市桃園區成功路三段200號,4.5,POINT(121.32528 25.00629),https://lh3.googleusercontent.com/p/AF1QipOIX7E_bL_XQn9ky1ul_TWqGOr0KdnntqjhmsC7=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJayvybg8faDQRIzSItTKNBRY,戶外,8062.0,桃園區,2025-05-07 03:50:30,2025-05-07 03:50:30,24595480-c3ff-589b-b9f6-cb169849fb7c
奧爾森林學堂,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市桃園區公園路42號,4.4,POINT(121.32757 25.00181),https://lh3.googleusercontent.com/p/AF1QipMAYJigdbKlFs_ooLJ4fGAeO4v0489Obt4gcZM4=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJCRxzm14eaDQR3PZZ34VhFKU,戶外,7676.0,桃園區,2025-05-07 03:50:30,2025-05-07 03:50:30,1f1f73e2-31c7-50be-88f7-9b57516484fc
角板山行館,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 09:00–17:00
星期二 09:00–17:00",桃園市,桃園市復興區中正路133之1號,4.2,POINT(121.34889 24.81626),https://lh3.googleusercontent.com/p/AF1QipPzHqCDWC-mllC7xQa_Q5TrpFyFKeen5m2QrDs=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJO5UTJ7gWaDQRsGP5_Bk6x7Y,室內,7938.0,復興區,2025-05-07 03:50:30,2025-05-07 03:50:30,b06dee7e-49f0-57dd-b789-756bd524382b
三民蝙蝠洞,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市復興區東側五寮溪溪谷內,4.2,POINT(121.35027 24.83814),https://lh3.googleusercontent.com/p/AF1QipNwU5SWY2vvs4va0MbYEfrehcWKrgMowic_y7VI=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJI4DErMwQaDQRARdfhbEvTPo,戶外,4302.0,復興區,2025-05-07 03:50:30,2025-05-07 03:50:30,951cacd1-2069-5a39-966a-99759a3b93f8
東眼山國家森林遊樂區,"
星期三 08:00–17:00
星期四 08:00–17:00
星期五 08:00–17:00
星期六 07:00–17:00
星期日 07:00–17:00
星期一 08:00–17:00
星期二 08:00–17:00",桃園市,桃園市復興區成福路600號,4.5,POINT(121.40794 24.83126),https://lh3.googleusercontent.com/p/AF1QipNjC_T5fN6fipligM1zTcYIXvWVwSiiS1X1RS1Y=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJQXkJkKg9aDQRroQxl2JMErY,戶外,12330.0,復興區,2025-05-07 03:50:30,2025-05-07 03:50:30,bcf5489d-f249-546e-be5b-731d8bc1398c
國立中央大學,"
星期三 08:00–17:00
星期四 08:00–17:00
星期五 08:00–17:00
星期六 休息
星期日 休息
星期一 08:00–17:00
星期二 08:00–17:00",桃園市,桃園市中壢區中大路300號,4.5,POINT(121.19530 24.96816),https://lh3.googleusercontent.com/p/AF1QipMlRRrStrV2bk1_Qkof-eSTIQIufDhomTCNBbjG=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJy02Q7MEjaDQRVuRcRdQpwc0,戶外,2830.0,中壢區,2025-05-07 03:50:30,2025-05-07 03:50:30,4b626a69-61ff-5e99-80d0-cc32cbb42e96
大江國際購物中心,"
星期三 11:00–22:00
星期四 11:00–22:00
星期五 11:00–22:30
星期六 11:00–22:30
星期日 11:00–22:00
星期一 11:00–22:00
星期二 11:00–22:00",桃園市,桃園市中壢區中園路二段501號,4.4,POINT(121.22865 25.00099),https://lh3.googleusercontent.com/p/AF1QipPHzT5CDMKfg0batsOI_7R9x1_X-OamXhvLOWhU=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJOXR22rwhaDQRKg6BtwjRbh0,室內,37441.0,中壢區,2025-05-07 03:50:30,2025-05-07 03:50:30,b6aeb642-5769-59a4-924b-4c6636f9a77e
黑松飲料博物館,"
星期三 10:00–12:00 13:00–15:00
星期四 10:00–12:00 13:00–15:00
星期五 10:00–12:00 13:00–15:00
星期六 休息
星期日 休息
星期一 10:00–12:00 13:00–15:00
星期二 10:00–12:00 13:00–15:00",桃園市,桃園市中壢區中園路178號,4.1,POINT(121.23706 24.97715),https://lh3.googleusercontent.com/p/AF1QipMEWzWDbYq8eYCWN5mHrKYqlw2dQLmhC9uANgVJ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ70aYroshaDQR_PHWROJqCeU,室內,409.0,中壢區,2025-05-07 03:50:30,2025-05-07 03:50:30,72efe61f-523a-52e3-8028-607cd1c3cfcd
桃園楊梅雅聞魅力博覽館,"
星期三 08:30–17:00
星期四 08:30–17:00
星期五 08:30–17:00
星期六 08:30–17:00
星期日 08:30–17:00
星期一 08:30–17:00
星期二 08:30–17:00",桃園市,桃園市楊梅區中山北路一段21巷1號,4.2,POINT(121.15078 24.90676),https://lh3.googleusercontent.com/p/AF1QipOwcfCWESi8A6QxL4c7cKYCGI-y9r5BEZfrZ9MJ=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJV0Tn9TE7aDQR1TpiyEArG2o,室內,987.0,楊梅區,2025-05-07 03:50:30,2025-05-07 03:50:30,0824b3bd-50ba-5757-bca3-c6d5890f39bc
台塑企業文物館,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 休息
星期二 09:00–17:00",桃園市,桃園市龜山區文化一路259號長庚大學內,4.6,POINT(121.38810 25.03467),https://lh3.googleusercontent.com/p/AF1QipMeadNkJ0MMC-RK5qtVO449t6nGCvDFut3DMCb0=w408-h270-k-no,https://www.google.com/maps/place/?q=place_id:ChIJf_xkJ2WnQjQR-yRsWPgEKbk,室內,2949.0,龜山區,2025-05-07 03:50:30,2025-05-07 03:50:30,bf67a64b-4546-5446-b5e2-2899a4018ae0
臺灣菸酒股份有限公司 桃園酒廠,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 09:00–17:00
星期二 09:00–17:00",桃園市,桃園市龜山區文化一路55號,4.1,POINT(121.37520 25.05633),https://lh3.googleusercontent.com/p/AF1QipMbbKaRH5QSAIXyoahjpJNThRr4J7kix3PObPFv=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJi7XZuD2nQjQRipQbQOBqbJc,室內,1379.0,龜山區,2025-05-07 03:50:30,2025-05-07 03:50:30,4c407d10-b674-5efe-8c42-265ced1a4f01
南僑桃園生活體驗園區,,桃園市,桃園市龜山區興邦路35號,,POINT(121.32478 24.98238),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y9mZgf1OtlQ3I6khY2QBDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.381413&pitch=0&thumbfov=100,https://www.google.com/maps/place/?q=place_id:ChIJeWuEEswfaDQRTT2a-2t9El0,戶外,,龜山區,2025-05-07 03:50:30,2025-05-07 03:50:30,46c2fd97-471d-5ce8-92d2-a060e5a30634
台茂購物中心,"
星期三 11:00–22:00
星期四 11:00–22:00
星期五 11:00–22:30
星期六 10:30–22:30
星期日 10:30–22:00
星期一 11:00–22:00
星期二 11:00–22:00",桃園市,桃園市蘆竹區南崁路一段112號,4.3,POINT(121.28839 25.05347),https://lh3.googleusercontent.com/p/AF1QipOor2v6Oo_584I8lKMiGQxNL_cilQg65h5yX7Qn=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJReiujXSgQjQRUEIzbN1DkSI,室內,29552.0,蘆竹區,2025-05-07 03:50:30,2025-05-07 03:50:30,9a5b8e3a-ce5a-5602-acdf-d45218df192c
竹圍漁港,"
星期三 08:00–18:00
星期四 08:00–18:00
星期五 08:00–18:00
星期六 08:00–18:00
星期日 08:00–18:00
星期一 08:00–18:00
星期二 08:00–18:00",桃園市,桃園市大園區漁港路451巷25號,4.2,POINT(121.24448 25.11716),https://lh3.googleusercontent.com/p/AF1QipPyS1V09rAZBc-CfKTnsdODayS58Qk_s6_09LSY=w487-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAKyfQjQR7fhsd-lMPDU,戶外,38809.0,大園區,2025-05-07 03:50:30,2025-05-07 03:50:30,bf603445-2bd2-54ce-9e40-45f2d0a5a8c6
白沙岬燈塔,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 休息
星期二 09:00–17:00",桃園市,桃園市觀音區光明路216號,4.2,POINT(121.07624 25.04131),https://lh3.googleusercontent.com/p/AF1QipNQFvXWNGYRnBHGWUU8N2nO1DFcLVVO-aSTptSw=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ27tMK5woaDQRzSORHeb5gzA,戶外,5889.0,觀音區,2025-05-07 03:50:30,2025-05-07 03:50:30,e93b448d-a896-5e73-b29c-a708372b029e
新屋范姜祖堂,"
星期三 08:00–17:00
星期四 08:00–17:00
星期五 08:00–17:00
星期六 08:00–17:00
星期日 08:00–17:00
星期一 休息
星期二 08:00–17:00",桃園市,桃園市新屋區中正路110巷8號,4.3,POINT(121.10444 24.97619),https://lh3.googleusercontent.com/p/AF1QipO83cZCqHobkUl0n-wl-HBzwkYVXTZi6Mo54D2f=w408-h262-k-no,https://www.google.com/maps/place/?q=place_id:ChIJEw6UN6MlaDQRq4xLquXv-Qk,戶外,936.0,新屋區,2025-05-07 03:50:30,2025-05-07 03:50:30,6671460a-7abd-51ea-895f-3a33fe1e6ccf
老K舒眠文化館,"
星期三 09:00–18:00
星期四 09:00–18:00
星期五 09:00–18:00
星期六 09:00–17:30
星期日 09:00–17:30
星期一 09:00–18:00
星期二 09:00–18:00",桃園市,桃園市新屋區梅高路三段97號,4.1,POINT(121.14663 24.95372),https://lh3.googleusercontent.com/p/AF1QipPLxjrJGbt_AQJoSqmYFt13bTs3hLknh8asi3GJ=w644-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJC1DgX_UkaDQRFK8xZMgiwZI,室內,830.0,新屋區,2025-05-07 03:50:30,2025-05-07 03:50:30,e22abb00-9a6c-5a50-9364-57da9434d816
新屋綠色走廊,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市新屋區觀海路一段,4.3,POINT(121.01238 24.96941),https://lh3.googleusercontent.com/p/AF1QipNvjYtp70zpFfDa2bGXuyN5j7q59mLdmGEUYw2S=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJD7Q6XBEuaDQR-dGCGkg5hyU,戶外,6028.0,新屋區,2025-05-07 03:50:30,2025-05-07 03:50:30,944c683a-9c0d-5c79-8c52-f70d53cb5dff
永安漁港,"
星期三 09:00–19:00
星期四 09:00–19:00
星期五 09:00–19:00
星期六 09:00–19:00
星期日 09:00–19:00
星期一 09:00–19:00
星期二 09:00–19:00",桃園市,桃園市新屋區中山西路三段1165號,4.1,POINT(121.01579 24.98772),https://lh3.googleusercontent.com/p/AF1QipMFUA6T7iV78q2ySnE7lGYLQglI5ZSOPw2KEMsV=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJU9iHxPQuaDQR2v3_t-04zTU,戶外,36513.0,新屋區,2025-05-07 03:50:30,2025-05-07 03:50:30,b6d766b0-68e4-57ab-9e4b-fb69c3b91bf1
桃園市客家文化館,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 休息
星期二 09:00–17:00",桃園市,桃園市龍潭區中正路三林段500號,4.0,POINT(121.23466 24.84508),https://lh3.googleusercontent.com/p/AF1QipOa5jOIWE5vy115uBGr_uehPtASy9aXYrEt-R49=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJz_8Mi6c9aDQRib3rHM_LouI,室內,1047.0,龍潭區,2025-05-07 03:50:30,2025-05-07 03:50:30,a60b46b1-f1e9-5f90-8a1d-05b673e7229f
龍潭聖蹟亭,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市龍潭區段二十地號,4.1,POINT(121.20775 24.86646),https://lh3.googleusercontent.com/p/AF1QipNlkyeVKTcLaRDQKyXGjuHYouu8oSAtMNQHL8Sa=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJPc8MIuU8aDQR6san_2SaDBs,戶外,548.0,龍潭區,2025-05-07 03:50:30,2025-05-07 03:50:30,6399c978-d745-53dd-a2b2-ae61e21f4087
三坑老街,"
星期三 休息
星期四 休息
星期五 休息
星期六 08:30–18:00
星期日 08:30–18:00
星期一 休息
星期二 休息",桃園市,桃園市龍潭區三坑老街45號,3.8,POINT(121.24843 24.84434),https://lh3.googleusercontent.com/p/AF1QipMDizrNkif81nzlyylN1tR_vPQLcCLjq7OMHK8L=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJQzWJoZ09aDQRZxaSPsG28Jk,戶外,10751.0,龍潭區,2025-05-07 03:50:30,2025-05-07 03:50:30,798a9d45-d606-5cc4-8710-86c4a1d9a68b
小粗坑古道,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市龍潭區,4.0,POINT(121.22154 24.81214),https://lh3.googleusercontent.com/p/AF1QipN8UWQzn-mgXW8qp_HJPtRGvRk60OH7zwx7_pJY=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVTE8aDQRcmiVpDoAx5w,戶外,646.0,龍潭區,2025-05-07 03:50:30,2025-05-07 03:50:30,cb229400-05ea-54c7-ad97-84686dc2ef6c
大溪陵寢,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 09:00–17:00
星期二 休息",桃園市,桃園市大溪區復興路一段兩蔣文化園區,4.1,POINT(121.28603 24.84843),https://lh3.googleusercontent.com/p/AF1QipMntK3C8MrQu_Oq0Drsi9N6Kv7pTlX6uZChmufl=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ0-_cDrgXaDQRvjLnANq6lkc,戶外,229.0,大溪區,2025-05-07 03:50:30,2025-05-07 03:50:30,091ceffd-ec75-54ec-bbdf-d13d79c14dd2
慈湖紀念雕塑公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",桃園市,桃園市大溪區復興路一段1097號,4.1,POINT(121.29370 24.84155),https://lh3.googleusercontent.com/p/AF1QipOF6UDUoYj4Xc6xAhfC96ArzOWX3njS1m3sDE_S=w408-h280-k-no,https://www.google.com/maps/place/?q=place_id:ChIJt_9vDLEXaDQR-qsmPW84KEM,戶外,1302.0,大溪區,2025-05-07 03:50:30,2025-05-07 03:50:30,563e0838-815e-5686-b250-016aab03bd28
慈湖,"
星期三 08:00–17:00
星期四 08:00–17:00
星期五 08:00–17:00
星期六 08:00–17:00
星期日 08:00–17:00
星期一 08:00–17:00
星期二 休息",桃園市,桃園市大溪區復興路一段1097號,4.2,POINT(121.29426 24.84035),https://lh3.googleusercontent.com/p/AF1QipN9l_7LHK__9qY9nE66SIdAahY1eDqCytUq5Bme=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJiahl_bMXaDQREwffA7ox-Wc,戶外,3670.0,大溪區,2025-05-07 03:50:30,2025-05-07 03:50:30,362fa0d2-3d83-5898-be9d-d6ee80cb7117
先總統 蔣公陵寢,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 09:00–17:00
星期二 休息",桃園市,桃園市大溪區復興路一段1097號,4.1,POINT(121.29925 24.84210),https://lh3.googleusercontent.com/p/AF1QipOi-w7hg3J2QYeXs3d5LXMyOgBEXtFr3psmeZYr=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ-Thwpa8XaDQRNURc_tM4KBY,戶外,3949.0,大溪區,2025-05-07 03:50:30,2025-05-07 03:50:30,0ff2bdb6-d9e9-53c1-9014-9091222b382c
